belongs_to_collection,budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,revenue_mil,budget_mil,drama,comedy,thriller,action,romance,adventure,family,release_2010s,release_2000s,release_1990s,release_1980s_below,overview_vader,tagline_vader
1,30000000,87516,Oldboy,7.882353,4861022.0,104.0,5.9,632.0,4.861022,30.0,1,0,1,1,0,0,0,1,0,0,0,-0.5994,0.0772
1,1,114903,Aquí Entre Nos,0.230075,2755584.0,73.0,6.0,3.0,2.755584,1e-06,0,1,0,0,0,0,0,1,0,0,0,-0.2023,0.0
0,50000000,109443,Anchorman 2: The Legend Continues,7.600751,173649015.0,119.0,6.0,940.0,173.649015,50.0,0,1,0,0,0,0,0,1,0,0,0,0.2023,0.0
1,39200000,110415,Snowpiercer,14.131905999999999,86758912.0,126.0,6.7,2910.0,86.758912,39.2,1,0,0,1,0,0,0,1,0,0,0,-0.7717,0.0
1,4620000,142487,La vida precoz y breve de Sabina Rivas,0.546165,2395000.0,115.0,5.0,6.0,2.395,4.62,1,0,0,0,0,0,0,1,0,0,0,0.7722,-0.0772
1,14000000,82679,Fun Size,6.891823,11417362.0,87.0,5.5,139.0,11.417362,14.0,0,1,0,0,0,0,0,1,0,0,0,-0.431,0.0
1,32000000,169881,The Physician,13.332386999999999,57284237.0,155.0,7.2,365.0,57.284237,32.0,1,0,0,0,0,1,0,1,0,0,0,0.3818,0.0
1,7200000,14499,Mio min Mio,5.553737,2300000.0,99.0,6.3,23.0,2.3,7.2,1,0,0,0,0,1,1,0,0,0,1,0.6597,0.8625
1,1800000,211233,Kaappari,0.474578,532269.0,93.0,5.6,8.0,0.532269,1.8,0,1,0,1,0,0,0,1,0,0,0,0.1027,0.0
1,40000000,64807,Grudge Match,11.655588,44907260.0,113.0,6.0,437.0,44.90726,40.0,0,1,0,0,0,0,0,1,0,0,0,-0.3818,0.0
0,1500000,17478,Dhoom,3.1064950000000002,12000000.0,124.0,6.2,53.0,12.0,1.5,1,0,1,1,0,0,0,0,1,0,0,-0.5106,0.8126
0,5000000,227348,Paranormal Activity: The Marked Ones,8.898522999999999,86362372.0,84.0,5.2,455.0,86.362372,5.0,0,0,1,0,0,0,0,1,0,0,0,-0.8573,0.0
1,1000000,191714,Dabba,10.766409,4235151.0,104.0,7.3,226.0,4.235151,1.0,1,0,0,0,1,0,0,1,0,0,0,-0.4588,0.0
1,12000000,245775,Yves Saint Laurent,4.7262379999999995,21026290.0,106.0,6.4,270.0,21.02629,12.0,1,0,0,0,0,0,0,1,0,0,0,0.5859,0.0
1,2300000,204810,Hunting Elephants,1.0506440000000001,4500000.0,107.0,6.2,11.0,4.5,2.3,0,1,0,0,0,0,0,1,0,0,0,-0.8807,0.6908
1,22000000,153158,Metegol,14.347930999999999,24000000.0,106.0,6.0,127.0,24.0,22.0,0,0,0,0,1,1,0,1,0,0,0,-0.3558,0.0
1,18000000,127560,The Railway Man,6.0994209999999995,22309223.0,116.0,6.7,277.0,22.309223,18.0,1,0,0,0,0,0,0,1,0,0,0,-0.8658,-0.6207
1,15000000,118289,Diana,5.348746,21766271.0,113.0,5.3,180.0,21.766271,15.0,1,0,0,0,1,0,0,1,0,0,0,0.6369,0.0
0,25000000,168530,Ride Along,9.895752,153997819.0,99.0,6.1,867.0,153.997819,25.0,0,1,0,1,0,0,0,1,0,0,0,-0.9307,-0.34
0,60000000,137094,Jack Ryan: Shadow Recruit,11.234862,50549107.0,105.0,5.9,1194.0,50.549107,60.0,1,0,1,1,0,0,0,1,0,0,0,-0.8885,0.2732
0,85000000,157350,Divergent,21.572585,288747895.0,139.0,6.9,4784.0,288.747895,85.0,0,0,0,1,0,1,0,1,0,0,0,-0.8276,-0.4767
1,50000000,102207,Sur la Piste du Marsupilami,10.409049000000001,48600000.0,105.0,5.0,214.0,48.6,50.0,0,1,0,0,0,1,0,1,0,0,0,0.8664,0.0
1,7000000,79316,Devil's Due,10.591125,36433975.0,89.0,4.4,218.0,36.433975,7.0,0,0,0,0,0,0,0,1,0,0,0,-0.5719,-0.6597
1,10000000,41374,The First Power,1.9429450000000001,22424195.0,98.0,4.7,15.0,22.424195,10.0,0,0,1,0,0,0,0,0,0,1,0,-0.8429,0.0
1,2000000,177047,Decoding Annie Parker,3.8805410000000005,48390.0,91.0,5.5,38.0,0.04839,2.0,1,0,0,0,0,0,0,1,0,0,0,-0.6597,-0.6705
0,3500000,217993,Justice League: War,8.138622,5155325.0,79.0,7.0,234.0,5.155325,3.5,0,0,0,0,0,0,0,1,0,0,0,-0.0772,0.5106
1,7700000,185008,Yeh Jawaani Hai Deewani,4.262544,46000000.0,159.0,7.1,80.0,46.0,7.7,0,0,0,0,1,0,0,1,0,0,0,-0.296,0.0
1,3000000,92834,Vizontele Tuuba,0.808339,13954476.0,111.0,6.5,9.0,13.954476,3.0,1,1,0,0,0,0,0,0,1,0,0,0.973,0.0
1,12516654,126319,Ernest et Célestine,7.225778999999999,8109160.0,78.0,7.6,148.0,8.10916,12.516654,1,1,0,0,0,0,1,1,0,0,0,-0.4939,0.0
1,65000000,100241,"I, Frankenstein",9.415817,71154592.0,92.0,5.1,701.0,71.154592,65.0,0,0,1,0,0,0,0,1,0,0,0,-0.9081,-0.4767
1,5000000,157099,Better Living Through Chemistry,7.392294000000001,75143.0,91.0,5.9,99.0,0.075143,5.0,1,1,0,0,0,0,0,1,0,0,0,-0.5574,0.34
1,18000000,130150,Labor Day,6.108646,20275812.0,111.0,6.7,306.0,20.275812,18.0,1,0,0,0,0,0,0,1,0,0,0,-0.6249,0.0
1,33000000,157841,The Young and Prodigious T.S. Spivet,6.839535000000001,9494789.0,105.0,6.7,234.0,9.494789,33.0,1,0,0,0,0,1,1,1,0,0,0,0.5423,0.0
1,70000000,152760,The Monuments Men,11.132411,154984035.0,118.0,5.8,1545.0,154.984035,70.0,1,0,0,1,0,0,0,1,0,0,0,0.936,0.6369
0,60000000,137106,The Lego Movie,16.418132999999997,469160692.0,100.0,7.5,3127.0,469.160692,60.0,0,1,0,0,0,1,1,1,0,0,0,-0.765,0.4215
0,120000000,97020,RoboCop,10.246549,242688965.0,102.0,5.7,2385.0,242.688965,120.0,0,0,0,1,0,0,0,1,0,0,0,0.8402,0.0
1,35000000,144336,Sabotage,6.966505000000001,17508518.0,110.0,5.5,560.0,17.508518,35.0,1,0,1,1,0,0,0,1,0,0,0,0.5994,-0.5719
1,8500000,157834,The Zero Theorem,10.990614,770706.0,107.0,5.9,383.0,0.770706,8.5,1,0,0,0,0,0,0,1,0,0,0,0.7717,0.0
1,20000000,226857,Endless Love,8.757277,34077920.0,103.0,6.7,555.0,34.07792,20.0,1,0,0,0,1,0,0,1,0,0,0,0.7787,0.3818
1,60000000,137321,Winter's Tale,7.363527,30800231.0,118.0,6.0,501.0,30.800231,60.0,1,0,0,0,1,0,0,1,0,0,0,0.7269,0.1371
1,4000000,157847,Joe,13.784410999999999,2365467.0,118.0,6.5,346.0,2.365467,4.0,1,0,0,0,0,0,0,1,0,0,0,-0.6486,0.0
1,20000000,20493,Love Story 2050,0.30498800000000004,5000000.0,171.0,3.6,8.0,5.0,20.0,0,0,0,0,1,0,0,0,1,0,0,-0.296,0.0
1,12500000,222899,About Last Night,9.543004,49002684.0,100.0,6.0,217.0,49.002684,12.5,0,1,0,0,1,0,0,1,0,0,0,0.8555,0.7964
1,30000000,120467,The Grand Budapest Hotel,14.442048000000002,174600318.0,99.0,8.0,4644.0,174.600318,30.0,1,1,0,0,0,0,0,1,0,0,0,0.4215,0.7506
1,8000000,225565,That Awkward Moment,8.060402999999999,26049082.0,94.0,6.1,1020.0,26.049082,8.0,0,1,0,0,1,0,0,1,0,0,0,0.9682,0.0
1,165000000,157336,Interstellar,32.213481,675120017.0,169.0,8.1,11187.0,675.120017,165.0,1,0,0,0,0,1,0,1,0,0,0,0.34,0.4847
1,28000000,192102,3 Days to Kill,17.861119,52597999.0,113.0,6.0,896.0,52.597999,28.0,1,0,1,1,0,0,0,1,0,0,0,-0.8679,0.0
1,50000000,225574,Non-Stop,19.650229,222809600.0,106.0,6.8,2302.0,222.8096,50.0,0,0,1,1,0,0,0,1,0,0,0,-0.8462,0.0
0,110000000,53182,300: Rise of an Empire,12.904677000000001,337580051.0,102.0,6.1,2438.0,337.580051,110.0,0,0,0,1,0,0,0,1,0,0,0,0.765,0.5848
1,145000000,82703,Mr. Peabody & Sherman,9.493838,272912430.0,92.0,6.7,861.0,272.91243,145.0,0,0,0,0,0,1,1,1,0,0,0,-0.4939,0.0
1,13300000,97370,Under the Skin,6.707974,5380251.0,108.0,6.0,1118.0,5.380251,13.3,1,0,1,0,0,0,0,1,0,0,0,-0.2023,0.0
1,66000000,136797,Need for Speed,18.271383,203277636.0,130.0,6.1,1560.0,203.277636,66.0,1,0,1,1,0,0,0,1,0,0,0,-0.8422,0.8126
1,6000000,242042,Barefoot,5.939334,15071.0,90.0,6.3,210.0,0.015071,6.0,1,1,0,0,1,0,0,1,0,0,0,0.8074,0.0
1,6000000,177494,Veronica Mars,7.510159,3485127.0,107.0,6.5,482.0,3.485127,6.0,1,1,0,0,0,0,0,1,0,0,0,-0.4588,0.0
1,9500000,209403,Bad Words,5.8471660000000005,7800000.0,88.0,6.4,335.0,7.8,9.5,0,1,0,0,0,0,0,1,0,0,0,0.7835,0.0
1,22000000,235260,Son of God,6.477291999999999,67800064.0,138.0,5.9,83.0,67.800064,22.0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0,30000000,192577,キャプテンハーロック,7.857666,17137302.0,115.0,6.4,365.0,17.137302,30.0,0,0,0,0,0,0,0,1,0,0,0,0.4404,0.0
0,170000000,100402,Captain America: The Winter Soldier,18.717704,714766572.0,136.0,7.6,5881.0,714.766572,170.0,0,0,0,1,0,1,0,1,0,0,0,-0.974,0.765
1,125000000,86834,Noah,14.924487,362637473.0,139.0,5.5,2408.0,362.637473,125.0,1,0,0,0,0,1,0,1,0,0,0,-0.6124,0.0
1,290000,142159,Across to Singapore,0.140491,596000.0,85.0,7.7,3.0,0.596,0.29,1,0,0,0,0,1,0,0,0,0,1,0.5647,0.875
1,5000000,155084,13 Sins,9.067788,13809.0,93.0,6.2,355.0,0.013809,5.0,0,0,1,0,0,0,0,1,0,0,0,0.4854,-0.0093
1,70000000,188207,The Legend of Hercules,6.599539,61279452.0,99.0,4.4,542.0,61.279452,70.0,0,0,0,1,0,1,0,1,0,0,0,0.9958,0.0
0,50000000,145220,Muppets Most Wanted,7.244956,80383290.0,112.0,6.2,318.0,80.38329,50.0,0,1,0,0,0,1,1,1,0,0,0,0.4588,-0.4019
1,25500000,190955,Blood Ties,14.934555,2415472.0,128.0,6.0,175.0,2.415472,25.5,1,0,1,0,0,0,0,1,0,0,0,-0.5423,-0.5423
1,1500000,138222,Best Man Down,5.875708,1938.0,90.0,6.1,65.0,0.001938,1.5,1,1,0,0,0,0,0,1,0,0,0,-0.4215,0.0
1,200000,193612,The Quiet Ones,6.322844,17834867.0,98.0,5.1,253.0,17.834867,0.2,0,0,0,0,0,0,0,1,0,0,0,-0.9217,-0.7964
1,25000000,200505,Draft Day,5.596449,28831145.0,109.0,6.5,309.0,28.831145,25.0,1,0,0,0,0,0,0,1,0,0,0,0.7003,0.6369
0,4500000,180299,The Raid 2: Berandal,8.434884,2627209.0,150.0,7.6,832.0,2.627209,4.5,0,0,1,1,0,0,0,1,0,0,0,-0.802,0.0
0,200000000,102382,The Amazing Spider-Man 2,26.23687,705717432.0,142.0,6.5,4274.0,705.717432,200.0,0,0,0,1,0,1,0,1,0,0,0,0.6408,-0.296
1,5000000,157547,Oculus,8.698042999999998,44030246.0,104.0,6.3,1079.0,44.030246,5.0,0,0,0,0,0,0,0,1,0,0,0,-0.6486,0.0
0,17000000,249660,God's Not Dead,6.097499,29789000.0,113.0,5.9,242.0,29.789,17.0,1,0,0,0,0,0,0,1,0,0,0,0.1779,0.0
1,33000000,197796,La Belle et la Bête,19.628834,49100000.0,112.0,5.8,669.0,49.1,33.0,0,0,0,0,1,0,0,1,0,0,0,0.9622,0.0
0,103000000,172385,Rio 2,8.18534,500188435.0,102.0,6.3,997.0,500.188435,103.0,0,1,0,0,0,1,1,1,0,0,0,0.0074,-0.4588
1,100000000,157353,Transcendence,9.730176,103039258.0,119.0,5.9,2339.0,103.039258,100.0,1,0,1,0,0,0,0,1,0,0,0,0.1531,0.0
1,12000000,236751,Heaven is for Real,7.883710000000001,101332962.0,99.0,6.1,234.0,101.332962,12.0,1,0,0,0,0,0,0,1,0,0,0,0.959,0.0
1,40000000,193610,The Other Woman,9.389353999999999,196781193.0,109.0,6.2,1467.0,196.781193,40.0,0,1,0,0,1,0,0,1,0,0,0,-0.8668,0.4767
1,28000000,254473,Brick Mansions,7.482958999999999,68896829.0,90.0,5.7,628.0,68.896829,28.0,1,0,0,1,0,0,0,1,0,0,0,-0.3818,0.0
1,2000000,210479,Locke,12.792394,4635300.0,85.0,6.9,780.0,4.6353,2.0,1,0,1,0,0,0,0,1,0,0,0,-0.1027,-0.296
1,130000000,76649,Pompeii,12.204174,117831631.0,105.0,5.2,1294.0,117.831631,130.0,1,0,0,1,1,1,0,1,0,0,0,0.981,-0.6249
0,18000000,195589,Neighbors,11.90575,268157400.0,96.0,6.2,2773.0,268.1574,18.0,0,1,0,0,0,0,0,1,0,0,0,-0.6369,0.0
1,750000,49158,Tentacoli,0.950176,3000000.0,102.0,3.8,17.0,3.0,0.75,0,0,1,0,0,0,0,0,0,0,1,-0.8658,0.0
1,10900000,205601,Belle,13.454169,16505460.0,105.0,7.2,230.0,16.50546,10.9,1,0,0,0,0,0,0,1,0,0,0,0.9618,0.6808
1,16000000,152599,The Immigrant,6.985914999999999,5867686.0,117.0,6.2,256.0,5.867686,16.0,1,0,0,0,1,0,0,1,0,0,0,0.6124,0.0
1,1400000,19703,अ वेडनसडे,3.143929,3500000.0,103.0,7.0,61.0,3.5,1.4,1,0,0,1,0,0,0,0,1,0,0,0.7946,0.0
1,5000000,252680,Moms' Night Out,6.127301999999999,10429707.0,98.0,5.5,122.0,10.429707,5.0,0,1,0,0,0,0,0,1,0,0,0,-0.431,-0.4767
1,40000000,240832,Lucy,36.447603,126546825.0,89.0,6.3,6048.0,126.546825,40.0,0,0,0,1,0,0,0,1,0,0,0,-0.34,0.0
0,250000000,127585,X-Men: Days of Future Past,26.058586,747862775.0,131.0,7.5,6155.0,747.862775,250.0,0,0,0,1,0,1,0,1,0,0,0,-0.5859,0.4939
1,160000000,124905,Godzilla,14.019239,529076069.0,123.0,6.1,3232.0,529.076069,160.0,0,0,1,1,0,0,0,1,0,0,0,-0.9648,0.0
1,15000000,187596,Walk of Shame,7.844705,59209.0,95.0,5.8,561.0,0.059209,15.0,0,1,0,0,0,0,0,1,0,0,0,0.4754,0.6249
1,70000000,59981,Legends of Oz: Dorothy's Return,6.660309,18662027.0,88.0,5.8,45.0,18.662027,70.0,0,0,0,0,0,0,1,1,0,0,0,0.8779,-0.4019
1,11000000,212778,Chef,8.720309,45967935.0,114.0,7.2,1203.0,45.967935,11.0,0,1,0,0,0,0,0,1,0,0,0,0.9382,0.5777
1,318000,210947,Afflicted,8.932319999999999,121179.0,85.0,6.4,210.0,0.121179,0.318,0,0,1,0,0,0,0,1,0,0,0,0.1027,0.0
1,40000000,232672,Blended,10.395472,123494610.0,117.0,6.6,1028.0,123.49461,40.0,0,1,0,0,0,0,0,1,0,0,0,0.1027,-0.296
1,8000000,198277,Begin Again,10.289628,63464861.0,104.0,7.3,1285.0,63.464861,8.0,1,1,0,0,1,0,0,1,0,0,0,0.5719,0.5106
1,180000000,102651,Maleficent,19.467404000000002,758539785.0,97.0,7.0,4607.0,758.539785,180.0,0,0,0,1,1,1,1,1,0,0,0,-0.5407,0.0
1,178000000,137113,Edge of Tomorrow,31.982986,370541256.0,113.0,7.6,4979.0,370.541256,178.0,0,0,0,1,0,0,0,1,0,0,0,-0.9571,-0.5994
0,150000000,177677,Mission: Impossible - Rogue Nation,17.836882,682330139.0,131.0,7.1,3274.0,682.330139,150.0,0,0,1,1,0,1,0,1,0,0,0,-0.3612,-0.5574
1,25000000,198185,Million Dollar Arm,9.453942,38307627.0,124.0,6.6,264.0,38.307627,25.0,1,0,0,0,0,0,0,1,0,0,0,0.9194,0.5859
1,12000000,222935,The Fault in Our Stars,16.274653,307166834.0,125.0,7.6,3868.0,307.166834,12.0,1,0,0,0,1,0,0,1,0,0,0,-0.2846,0.2263
1,12700000,209185,The Grand Seduction,15.108282999999998,3430018.0,112.0,6.7,109.0,3.430018,12.7,0,1,0,0,0,0,0,1,0,0,0,0.6858,0.5859
1,17500000,175541,Black Nativity,5.346121,7018189.0,93.0,5.8,16.0,7.018189,17.5,1,0,0,0,0,0,0,1,0,0,0,0.7964,0.4019
1,19700000,140870,Minuscule - La vallée des fourmis perdues,6.583428,30000000.0,89.0,6.6,128.0,30.0,19.7,0,0,0,0,0,1,1,1,0,0,0,-0.128,0.0
1,3512454,110428,Camille Claudel 1915,0.11006500000000001,115860.0,95.0,7.0,20.0,0.11586,3.512454,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0
1,4357373,227700,Mindscape,10.860471,1200000.0,99.0,6.5,202.0,1.2,4.357373,1,0,1,0,0,0,0,1,0,0,0,-0.2023,0.0
1,500000,114574,Bikini Spring Break,1.946823,500000.0,87.0,3.8,20.0,0.5,0.5,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
0,50000000,187017,22 Jump Street,10.901496,188441614.0,112.0,7.0,3375.0,188.441614,50.0,0,1,0,1,0,0,0,1,0,0,0,0.9109,0.0
1,6000000,244088,Il capitale umano,7.217205,5809330.0,111.0,7.4,201.0,5.80933,6.0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0
1,55000000,156022,The Equalizer,17.618057,192330738.0,132.0,7.1,2997.0,192.330738,55.0,0,0,1,1,0,0,0,1,0,0,0,0.872,0.0
0,145000000,82702,How to Train Your Dragon 2,12.256689,609123048.0,102.0,7.6,3163.0,609.123048,145.0,0,1,0,1,0,1,1,1,0,0,0,0.946,0.0
1,18000000,194662,Birdman,18.193263,103215094.0,119.0,7.4,4657.0,103.215094,18.0,1,1,0,0,0,0,0,1,0,0,0,0.866,0.4215
1,4141459,87368,17 filles,5.109329,201607.0,87.0,5.6,103.0,0.201607,4.141459,1,0,0,0,0,0,0,1,0,0,0,0.6908,0.0
1,4000000,85350,Boyhood,6.430591000000001,44349000.0,164.0,7.5,2008.0,44.349,4.0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0,24000000,184098,Think Like a Man Too,7.576924000000001,70181428.0,105.0,6.3,229.0,70.181428,24.0,0,1,0,0,1,0,0,1,0,0,0,-0.3919,0.0
1,40000000,209451,Jersey Boys,6.447072,67347013.0,134.0,6.8,257.0,67.347013,40.0,1,0,0,0,0,0,0,1,0,0,0,0.34,0.0
0,210000000,91314,Transformers: Age of Extinction,18.495599,1091405097.0,165.0,5.8,3136.0,1091.405097,210.0,0,0,0,1,0,1,0,1,0,0,0,0.4767,0.4847
0,50000000,218836,Planes: Fire & Rescue,7.579855,151165787.0,83.0,5.8,286.0,151.165787,50.0,0,1,0,0,0,1,1,1,0,0,0,0.7351,0.5106
1,5900000,262340,Mrs. Brown's Boys D'Movie,1.840891,23000000.0,94.0,4.7,34.0,23.0,5.9,0,1,0,0,0,0,0,1,0,0,0,-0.4404,0.0
1,20000000,226486,Tammy,7.359522,100525432.0,97.0,5.0,508.0,100.525432,20.0,0,1,0,0,0,0,0,1,0,0,0,-0.3818,0.0
1,2000000,242224,The Babadook,8.832788,6676471.0,93.0,6.5,1890.0,6.676471,2.0,1,0,1,0,0,0,0,1,0,0,0,-0.9246,0.0
1,2200000,267999,Fehér Isten,6.313465,282358.0,121.0,6.6,105.0,0.282358,2.2,1,0,0,0,0,0,0,1,0,0,0,0.8796,-0.2263
1,3300000,244786,Whiplash,64.29999000000001,13092000.0,105.0,8.3,4376.0,13.092,3.3,1,0,0,0,0,0,0,1,0,0,0,0.7906,0.0
1,61000000,210577,Gone Girl,154.80100900000002,369330363.0,145.0,7.9,6023.0,369.330363,61.0,1,0,1,0,0,0,0,1,0,0,0,-0.3891,0.0
0,170000000,119450,Dawn of the Planet of the Apes,75.385211,710644566.0,130.0,7.3,4511.0,710.644566,170.0,1,0,1,1,0,0,0,1,0,0,0,0.6249,0.6705
1,2900000,123109,No One Lives,7.202832000000001,74918.0,86.0,5.5,173.0,0.074918,2.9,0,0,1,0,0,0,0,1,0,0,0,-0.5423,-0.4404
1,18000000,253235,And So It Goes,7.696839999999999,25312387.0,94.0,5.7,166.0,25.312387,18.0,1,1,0,0,1,0,0,1,0,0,0,0.4019,0.0
1,40000000,225886,Sex Tape,27.470696000000004,126069509.0,97.0,5.2,1733.0,126.069509,40.0,0,1,0,0,0,0,0,1,0,0,0,0.9737,-0.0572
0,9000000,238636,The Purge: Anarchy,27.756026000000002,108782847.0,104.0,6.6,2008.0,108.782847,9.0,0,0,1,0,0,0,0,1,0,0,0,-0.8316,0.0
0,170000000,118340,Guardians of the Galaxy,53.291601,773328629.0,121.0,7.9,10014.0,773.328629,170.0,0,0,0,1,0,1,0,1,0,0,0,-0.5106,0.5106
1,4000000,242095,The Signal,8.536786,600896.0,95.0,5.8,639.0,0.600896,4.0,0,0,1,0,0,0,0,1,0,0,0,-0.7184,-0.4588
0,90000000,138103,The Expendables 3,14.753545,206172544.0,127.0,6.1,1830.0,206.172544,90.0,0,0,1,1,0,1,0,1,0,0,0,-0.8926,0.0
1,100000000,184315,Hercules,19.606895,243400000.0,99.0,5.6,1707.0,243.4,100.0,0,0,0,1,0,1,0,1,0,0,0,-0.8083,0.0
1,15000000,157849,A Most Wanted Man,10.432407000000001,31554855.0,121.0,6.5,545.0,31.554855,15.0,0,0,1,0,0,0,0,1,0,0,0,-0.483,0.0
1,5500000,231576,Wish I Was Here,6.1492949999999995,5483299.0,120.0,6.4,304.0,5.483299,5.5,1,1,0,0,0,0,0,1,0,0,0,0.0258,0.0
1,13000000,238603,Earth to Echo,12.412221,45300000.0,89.0,5.7,294.0,45.3,13.0,0,0,0,0,0,1,1,1,0,0,0,0.875,-0.296
0,45000000,243683,Step Up All In,8.588925999999999,86165646.0,112.0,6.7,649.0,86.165646,45.0,1,0,0,0,1,0,0,1,0,0,0,0.1531,0.0
1,2400000,244566,Life After Beth,5.486893,88273.0,90.0,5.0,235.0,0.088273,2.4,0,1,0,0,1,0,0,1,0,0,0,-0.4019,0.5106
1,12250000,157845,The Rover,6.561373,2295423.0,103.0,6.1,295.0,2.295423,12.25,1,0,0,0,0,0,0,1,0,0,0,-0.2023,-0.2363
1,16800000,229297,Magic in the Moonlight,6.626077,51029361.0,97.0,6.5,749.0,51.029361,16.8,1,1,0,0,1,0,0,1,0,0,0,-0.6597,0.0
1,22000000,228194,The Hundred-Foot Journey,14.466789000000002,88880821.0,122.0,7.3,516.0,88.880821,22.0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.6369
1,176000003,76757,Jupiter Ascending,21.463465,183987723.0,124.0,5.2,2816.0,183.987723,176.000003,0,0,0,1,0,1,0,1,0,0,0,0.7778,0.3182
0,125000000,98566,Teenage Mutant Ninja Turtles,22.337973,477200000.0,101.0,5.8,2677.0,477.2,125.0,0,1,0,1,0,1,0,1,0,0,0,-0.1779,-0.7853
1,25000000,227156,The Giver,12.472206,66980456.0,94.0,6.4,1859.0,66.980456,25.0,1,0,0,0,0,0,0,1,0,0,0,0.9652,0.7579
1,17000000,193893,Let's Be Cops,15.962793,136621271.0,104.0,6.4,1234.0,136.621271,17.0,0,1,0,0,0,0,0,1,0,0,0,-0.8422,-0.7003
1,4000000,211067,The Sacrament,5.350658,9221.0,99.0,5.6,139.0,0.009221,4.0,0,0,1,0,0,0,0,1,0,0,0,0.34,-0.6597
1,15,212769,Make Your Move,6.792607,122.0,110.0,6.2,30.0,0.000122,1.5e-05,0,0,0,0,0,0,0,1,0,0,0,-0.4215,0.6369
0,65000000,189,Sin City: A Dame to Kill For,20.623642,39407616.0,102.0,6.3,1314.0,39.407616,65.0,0,0,1,0,0,0,0,1,0,0,0,-0.5574,0.6278
1,11000000,249164,If I Stay,9.659244000000001,78874843.0,106.0,7.3,1415.0,78.874843,11.0,1,0,0,0,0,0,0,1,0,0,0,-0.9485,0.6369
1,7000000,221902,"Deux jours, une nuit",6.868022,6860853.0,95.0,6.8,327.0,6.860853,7.0,1,0,0,0,0,0,0,1,0,0,0,0.4929,0.0
1,6500000,282813,The Pyramid,9.312354,13865435.0,89.0,4.6,365.0,13.865435,6.5,0,0,0,0,0,0,0,1,0,0,0,-0.6154,0.0
1,12000000,209189,Life of Crime,17.788579000000002,265452.0,94.0,5.5,144.0,0.265452,12.0,0,1,0,0,0,0,0,1,0,0,0,-0.0,-0.4767
1,5000000,256274,"As Above, So Below",10.846585000000001,40100000.0,93.0,6.1,788.0,40.1,5.0,0,0,1,0,0,0,0,1,0,0,0,-0.7964,0.0
1,5000000,241848,The Guest,6.441964,2367161.0,99.0,6.5,661.0,2.367161,5.0,0,0,1,1,0,0,0,1,0,0,0,0.1779,0.1531
1,22000000,204922,Before I Go to Sleep,14.921298,15447154.0,92.0,6.2,672.0,15.447154,22.0,0,0,1,0,0,0,0,1,0,0,0,-0.8271,0.5106
0,5000000,199933,Atlas Shrugged Part III: Who is John Galt?,1.8455540000000001,846704.0,99.0,3.9,15.0,0.846704,5.0,1,0,0,0,0,0,0,1,0,0,0,-0.9695,0.0
1,50000000,216282,Into the Storm,9.092925,160602194.0,89.0,5.8,829.0,160.602194,50.0,0,0,1,1,0,0,0,1,0,0,0,-0.4767,0.0
1,28000000,192145,Third Person,8.808328,1749201.0,137.0,5.8,218.0,1.749201,28.0,1,0,0,0,1,0,0,1,0,0,0,0.4019,0.0
1,1000000,254191,Honeymoon,6.107378,9318.0,87.0,5.4,261.0,0.009318,1.0,0,0,0,0,0,0,0,1,0,0,0,-0.7351,0.0
1,12600000,154400,The Drop,11.695036,19054534.0,106.0,6.7,859.0,19.054534,12.6,1,0,0,0,0,0,0,1,0,0,0,-0.25,0.0
0,34000000,198663,The Maze Runner,76.93789,348319861.0,113.0,7.0,5540.0,348.319861,34.0,0,0,1,1,0,0,0,1,0,0,0,-0.128,0.0
1,13200000,136835,No Good Deed,24.644320999999998,53830415.0,83.0,5.6,182.0,53.830415,13.2,0,0,1,0,0,0,0,1,0,0,0,-0.8201,0.0
1,1000000,244506,Camp X-Ray,11.153327,59744.0,117.0,6.7,395.0,0.059744,1.0,1,0,0,0,0,0,0,1,0,0,0,-0.4215,0.4939
1,28000000,169917,A Walk Among the Tombstones,14.914924,53181600.0,113.0,6.2,1145.0,53.1816,28.0,1,0,1,0,0,0,0,1,0,0,0,-0.6597,-0.4767
1,5000000,282296,My Old Lady,11.127162,7527232.0,107.0,6.1,100.0,7.527232,5.0,1,1,0,0,1,0,0,1,0,0,0,-0.8833,0.0
1,5000000,111479,CBGB,3.7117720000000003,40400.0,101.0,6.5,45.0,0.0404,5.0,1,0,0,0,0,0,0,1,0,0,0,0.2263,-0.5267
1,16000000,264656,The Homesman,7.375146000000001,3442853.0,122.0,6.4,262.0,3.442853,16.0,1,0,0,0,0,0,0,1,0,0,0,-0.85,0.0
1,15000000,254904,The November Man,13.310556,32556119.0,108.0,6.0,645.0,32.556119,15.0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0
1,60000000,170687,The Boxtrolls,11.563908999999999,108255770.0,97.0,6.6,689.0,108.25577,60.0,0,1,0,0,0,0,1,1,0,0,0,-0.296,-0.34
1,49300000,149871,かぐや姫の物語,7.566053,24186232.0,137.0,8.0,350.0,24.186232,49.3,1,0,0,0,0,0,0,1,0,0,0,-0.9022,-0.7717
